source,STUDY_ID,newsite,REALM,TAXA,ORGANISMS,initR,nsp,nyr_used,startyr,endyr,nint,nind,npos,nL,nU,nneg,L,U,f_nind,f_nL,f_nU,f_nneg,cvsq_real,cvsq_indep,phi,phi_LdM,skw_real,skw_indep,phi_skw,iCV,iCValt,LONGITUDE,LATITUDE,t_med,t_skw,t_var,t_med_celcius,t_skw_celcius,t_var_celcius,t.lm.slope,t.lm.slope.sig,t.sens.slope,t.sens.slope.sig,t.lm.slope.celcius,t.lm.slope.sig.celcius,t.sens.slope.celcius,t.sens.slope.sig.celcius,GiniSimpson,Simpson,Shannon,Heip,McIntosh,SmithWilson,Pielou
BBS,Northern Spruce/Hardwoods,840_44_6,Terrestrial,birds,Birds,104,39,23,1997,2019,741,548,186,84,102,7,7.528400826,-11.17602338,0.739541161,0.113360324,0.137651822,0.009446694,0.069283799,0.009452624,7.329583952,0.331077566,0.531641148,0.583169995,0.911640092,3.799129994,2.532967033,-70.9579919,44.9258167,2771.166667,0.026759598,0.00402959,3.966666667,0.026759598,0.281512605,0.173748353,0,0.205555556,0,0.017374835,0,0.020555556,0,0.975062326,0.513444117,0.892640039,0.666255327,0.924580385,0.560691385,0.243653615
BBS,Northern Spruce/Hardwoods,840_44_7,Terrestrial,birds,Birds,118,53,22,1997,2019,1378,1158,195,90,105,25,9.443476829,-12.18798659,0.840348331,0.065312046,0.076197388,0.018142235,0.037236058,0.006024329,6.180946461,0.159653963,-0.09126867,0.097393721,-0.937110414,5.182247532,3.276422764,-70.9614079,44.6261727,2780.208333,0.178661938,0.003716748,4.870833333,0.178661938,0.212147134,0.204659141,0,0.270833333,0,0.020465914,0,0.027083333,0,0.982199637,0.51931357,0.90966604,0.692821474,0.938270715,0.624676301,0.229118176
BBS,Allegheny Plateau,840_46_1,Terrestrial,birds,Birds,106,53,22,1997,2019,1378,1216,124,61,63,38,6.386190788,-5.741721941,0.882438316,0.044267054,0.045718433,0.027576197,0.022148803,0.008432533,2.626589742,0.101497635,-0.146917863,0.8723388,-0.168418351,6.719312907,4.885542169,-79.1557785,39.5041468,2836.916667,-0.205904354,0.003157771,10.54166667,-0.205904354,0.084980237,0.4787818,1,0.533333333,1,0.04787818,1,0.053333333,1,0.978108223,0.467645391,0.895733133,0.654502019,0.926383855,0.600014405,0.225608885
BBS,Allegheny Plateau,840_46_102,Terrestrial,birds,Birds,102,52,21,1997,2017,1326,1169,118,62,56,39,6.741835087,-6.534200595,0.881598793,0.046757164,0.042232278,0.029411765,0.011860738,0.003225558,3.677111778,0.103571525,-0.849212419,0.092808647,-9.150143298,9.182144793,9.701754386,-79.1662387,39.5399409,2826.833333,-0.127902917,0.002535228,9.533333333,-0.127902917,0.075174825,0.39025974,0,0.430871212,0,0.039025974,0,0.043087121,0,0.970428349,0.398699571,0.861704398,0.570752876,0.906020661,0.47084312,0.218084345
BBS,Northern Piedmont,840_46_11,Terrestrial,birds,Birds,106,61,23,1997,2019,1830,1388,324,88,236,118,7.631699331,-30.97099826,0.758469945,0.048087432,0.128961749,0.064480874,0.028636555,0.006443907,4.443973756,0.127440356,0.172143821,0.215107741,0.800267903,5.90934867,4.487272727,-77.0930269,39.1514457,2867.416667,-0.404374158,0.002906216,13.59166667,-0.404374158,0.061312078,0.313488142,0,0.351851852,0,0.031348814,0,0.035185185,0,0.983370744,0.500561794,0.894934653,0.643422014,0.939294482,0.45511631,0.217699371
BBS,Northern Piedmont,840_46_110,Terrestrial,birds,Birds,83,43,21,1997,2019,903,694,184,99,85,25,9.677683743,-8.930007163,0.76854928,0.109634551,0.094130676,0.027685493,0.043189205,0.007773605,5.555878476,0.22362867,0.447499509,0.182287273,2.454913621,4.81185351,2.589123867,-77.0169099,39.0308897,2870.416667,-0.326994251,0.00325156,13.89166667,-0.326994251,0.067186563,0.339415333,0,0.407407407,0,0.033941533,0,0.040740741,0,0.974370735,0.481596014,0.879311838,0.626438229,0.920650133,0.459707246,0.233784912
BBS,Northern Piedmont,840_46_112,Terrestrial,birds,Birds,110,66,22,1997,2019,2145,1701,302,118,184,142,10.82672561,-21.06738123,0.793006993,0.055011655,0.085780886,0.066200466,0.022624167,0.006395149,3.537707434,0.103575976,0.676572478,0.213397543,3.170479229,6.648347371,5.35,-77.3066703,39.2945828,2864.583333,-0.489289705,0.00296,13.30833333,-0.489289705,0.063713212,0.327162298,0,0.368055556,1,0.03271623,0,0.036805556,1,0.982001563,0.460851068,0.88531169,0.612601672,0.933597003,0.400494931,0.211308985
BBS,Upper Coastal Plain,840_46_123,Terrestrial,birds,Birds,100,57,23,1997,2019,1596,1345,131,62,69,120,6.500869581,-7.616986056,0.84273183,0.038847118,0.043233083,0.07518797,0.006233689,0.004357751,1.430483049,0.044774183,0.384889179,0.268291208,1.434594828,12.66564836,10.375,-76.6695275,38.9888945,2873.25,-0.356788598,0.002914818,14.175,-0.356788598,0.059082892,0.277009223,0,0.351851852,0,0.027700922,0,0.035185185,0,0.981876394,0.496297144,0.895300424,0.648715484,0.935955716,0.481677629,0.221441769
BBS,Upper Coastal Plain,840_46_125,Terrestrial,birds,Birds,94,51,21,1997,2019,1275,1126,120,58,62,29,7.349168291,-6.352200764,0.883137255,0.045490196,0.048627451,0.022745098,0.028018163,0.006299467,4.447703389,0.156027789,-0.067114207,0.242264788,-0.277028318,5.974205721,5.112,-76.5507449,38.4092014,2878.416667,-0.088513408,0.002953012,14.69166667,-0.088513408,0.057855927,0.266183879,0,0.375,0,0.026618388,0,0.0375,0,0.978130708,0.477677051,0.883396207,0.624897975,0.927235008,0.474473412,0.224678378
BBS,Upper Coastal Plain,840_46_126,Terrestrial,birds,Birds,92,56,22,1997,2019,1540,1352,113,46,67,75,4.389896615,-6.419463804,0.877922078,0.02987013,0.043506494,0.048701299,0.015190518,0.005254484,2.890962785,0.098619979,0.880558174,0.207168144,4.250451615,8.113602076,8.600566572,-76.5743599,38.5019497,2876.041667,-0.316373292,0.002687432,14.45416667,-0.316373292,0.053473624,0.24285783,0,0.301282051,0,0.024285783,0,0.030128205,0,0.975748277,0.428477515,0.872298915,0.590765651,0.918607588,0.465037023,0.216701293
BBS,Northern Piedmont,840_46_13,Terrestrial,birds,Birds,95,50,22,1997,2018,1225,1032,133,61,72,60,5.811271606,-6.983099648,0.84244898,0.049795918,0.05877551,0.048979592,0.017574106,0.007923846,2.217875877,0.090225761,-0.064429645,0.591263839,-0.108969365,7.543334763,5.504273504,-77.0384304,39.516536,2858.708333,-0.340241456,0.002936932,12.72083333,-0.340241456,0.066000655,0.253576134,0,0.3,0,0.025357613,0,0.03,0,0.97752858,0.475941268,0.883238672,0.625840905,0.925957504,0.483447842,0.225775429
BBS,Northern Piedmont,840_46_14,Terrestrial,birds,Birds,89,50,23,1997,2019,1225,1044,142,60,82,39,5.969544184,-10.0447985,0.852244898,0.048979592,0.066938776,0.031836735,0.050320902,0.009149413,5.49990469,0.30734872,0.650179429,0.364884778,1.781875999,4.457853513,3.106446777,-77.0236228,39.6423121,2857.25,-0.440120222,0.003091551,12.575,-0.440120222,0.070245195,0.301630435,0,0.333333333,0,0.030163043,0,0.033333333,0,0.971005387,0.413097499,0.852715633,0.553103433,0.908439259,0.393625599,0.217973062
BBS,Northern Piedmont,840_46_15,Terrestrial,birds,Birds,93,55,23,1997,2019,1485,1261,165,88,77,59,10.20991551,-9.231046154,0.849158249,0.059259259,0.051851852,0.03973064,0.034600651,0.006291316,5.499748114,0.241490686,0.113396693,0.152899098,0.741643966,5.375982701,4.176245211,-76.9692792,39.6359624,2857.583333,-0.424211326,0.003120352,12.60833333,-0.424211326,0.070720423,0.298171937,0,0.3125,0,0.029817194,0,0.03125,0,0.973165037,0.40831526,0.858039158,0.55812256,0.911948449,0.4238187,0.214117249
BBS,Northern Piedmont,840_46_16,Terrestrial,birds,Birds,90,48,21,1997,2017,1128,866,233,137,96,29,13.93818589,-9.849529658,0.767730496,0.121453901,0.085106383,0.02570922,0.042027222,0.007239991,5.804872178,0.258308024,-0.118151896,0.665906257,-0.177430223,4.877919813,3.522613065,-76.8137896,39.5515705,2859.583333,-0.274210005,0.003089028,12.80833333,-0.274210005,0.068965517,0.232142857,0,0.28219697,0,0.023214286,0,0.028219697,0,0.971391445,0.426511605,0.854719203,0.560680961,0.910392857,0.397048377,0.220789156
BBS,Northern Piedmont,840_46_17,Terrestrial,birds,Birds,98,48,21,1997,2018,1128,744,377,146,231,7,14.97714384,-30.18793832,0.659574468,0.129432624,0.204787234,0.006205674,0.091649454,0.011010152,8.324086347,0.34889995,1.065916625,0.302274449,3.526320631,3.303201438,3.202380952,-76.7644397,39.7002158,2855.666667,-0.267226716,0.003064083,12.41666667,-0.267226716,0.070469799,0.265439567,0,0.313492063,0,0.026543957,0,0.031349206,0,0.974452642,0.454395544,0.877640179,0.614679307,0.918443358,0.45264419,0.226710051
BBS,Upper Coastal Plain,840_46_29,Terrestrial,birds,Birds,88,54,23,1997,2019,1431,1221,127,58,69,82,5.453425408,-8.063899796,0.853249476,0.040531097,0.048218029,0.057302586,0.013320459,0.005680952,2.344758089,0.083308879,0.376219845,0.232717912,1.616634675,8.66443806,6.53164557,-76.8406989,38.5217447,2877.583333,-0.28327106,0.002707712,14.60833333,-0.28327106,0.053337136,0.306406456,0,0.3625,0,0.030640646,0,0.03625,0,0.979300675,0.476857117,0.887716198,0.632157774,0.929412215,0.488186482,0.222541927
BBS,Allegheny Plateau,840_46_3,Terrestrial,birds,Birds,109,59,23,1997,2019,1711,1480,151,70,81,80,7.777414986,-8.056979243,0.864991233,0.040911748,0.047340736,0.046756283,0.021645275,0.008706699,2.486048339,0.12056877,1.668016596,1.005297274,1.659227214,6.79701847,8.960629921,-79.1698659,39.4387843,2825.416667,-0.232441114,0.003200118,9.391666667,-0.232441114,0.096273292,0.445158103,1,0.458333333,1,0.04451581,1,0.045833333,1,0.974082727,0.399488363,0.868591681,0.578035935,0.91286659,0.508830338,0.213018689
BBS,Upper Coastal Plain,840_46_30,Terrestrial,birds,Birds,92,55,23,1997,2019,1485,973,465,395,70,47,65.4806521,-5.650733612,0.655218855,0.265993266,0.047138047,0.031649832,0.061516798,0.008299173,7.412401129,0.226425605,-0.9921264,0.103463063,-9.589184459,4.031838597,3.38,-77.0780349,38.6021387,2877.25,-0.289674626,0.002838358,14.575,-0.289674626,0.056032018,0.326004611,0,0.375,0,0.032600461,0,0.0375,0,0.984272444,0.540748653,0.907442504,0.684368168,0.943909888,0.557160308,0.226445484
BBS,Upper Coastal Plain,840_46_31,Terrestrial,birds,Birds,96,58,22,1997,2019,1653,1244,308,160,148,101,15.87306306,-13.95818201,0.752571083,0.096793708,0.08953418,0.061101028,0.04002815,0.00694679,5.762106958,0.16084999,-0.099301209,0.159740057,-0.621642504,4.998241573,3.114563107,-77.0558732,38.5960742,2879.333333,-0.42112684,0.002756715,14.78333333,-0.42112684,0.053692221,0.330193487,0,0.412280702,0,0.033019349,0,0.04122807,0,0.985519735,0.547832605,0.914067179,0.700278191,0.946935236,0.543379132,0.225115136
BBS,Northern Piedmont,840_46_32,Terrestrial,birds,Birds,100,53,20,1997,2016,1378,1203,137,69,68,38,7.424760844,-6.929775677,0.873004354,0.050072569,0.04934688,0.027576197,0.02453566,0.005693996,4.309040733,0.138272801,-0.361596701,0.195804986,-1.84671856,6.384121255,3.671766342,-76.00685,39.628083,2862.708333,-0.074793472,0.003354923,13.12083333,-0.074793472,0.073197841,0.132957393,0,0.225840336,0,0.013295739,0,0.022584034,0,0.982182019,0.519066613,0.895861435,0.654845302,0.938218158,0.457713489,0.225641201
BBS,Northern Piedmont,840_46_33,Terrestrial,birds,Birds,100,50,20,1997,2016,1225,1027,155,102,53,43,12.4741736,-5.766910766,0.838367347,0.083265306,0.043265306,0.035102041,0.027969109,0.005194715,5.384147443,0.185238977,-0.785190533,0.029220908,-26.87084635,5.979442325,4.154093098,-75.94228,39.52083,2868.291667,-0.05253121,0.00312323,13.67916667,-0.05253121,0.065488882,0.121741855,0,0.229473039,0,0.012174185,0,0.022947304,0,0.979606746,0.5001827,0.891419443,0.646857558,0.931815083,0.486724623,0.227866616
BBS,Upper Coastal Plain,840_46_35,Terrestrial,birds,Birds,99,60,22,1998,2019,1770,1535,142,59,83,93,5.711457374,-8.784112076,0.867231638,0.033333333,0.046892655,0.052542373,0.018094503,0.011522829,1.570317809,0.100892182,1.03357627,1.741004305,0.593666694,7.434070379,6.902752294,-75.7640082,39.276509,2873.083333,-0.511269547,0.003263045,14.15833333,-0.511269547,0.066215421,0.225390551,0,0.255555556,0,0.022539055,0,0.025555556,0,0.975971426,0.413618667,0.880535279,0.606603162,0.917744784,0.526698586,0.215061352
BBS,Upper Coastal Plain,840_46_36,Terrestrial,birds,Birds,96,56,23,1997,2019,1540,1282,156,88,68,102,9.8724843,-8.141037694,0.832467532,0.057142857,0.044155844,0.066233766,0.00715655,0.00583955,1.2255311,0.050814356,-0.880967214,0.408644934,-2.155825612,11.82083508,10.29145729,-76.1481269,39.2640947,2868,-0.034561445,0.003123547,13.65,-0.034561445,0.065628816,0.346426219,0,0.401515152,0,0.034642622,0,0.040151515,0,0.962309986,0.325420115,0.838287984,0.512852181,0.883858269,0.403517307,0.20825211
BBS,Upper Coastal Plain,840_46_37,Terrestrial,birds,Birds,101,61,23,1997,2019,1830,1224,526,116,410,80,7.522005966,-61.54770039,0.668852459,0.063387978,0.224043716,0.043715847,0.100711522,0.014670189,6.865046182,0.385787533,1.183258727,0.769313743,1.538070439,3.151087196,2.668341709,-76.192383,39.10312,2868.166667,0.052613773,0.002949038,13.66666667,0.052613773,0.061890244,0.355978261,0,0.385416667,0,0.035597826,0,0.038541667,0,0.962379889,0.307011531,0.839840936,0.509643586,0.881829105,0.440549889,0.204297423
BBS,Upper Coastal Plain,840_46_38,Terrestrial,birds,Birds,93,50,21,1997,2017,1225,842,318,46,272,65,4.477163653,-42.01240747,0.687346939,0.03755102,0.222040816,0.053061224,0.197056585,0.025054151,7.86522708,0.43941146,0.850072484,0.424778126,2.001215299,2.252706042,1.138613861,-75.8845056,38.783977,2876.75,-0.184253396,0.002983691,14.525,-0.184253396,0.059093517,0.213203463,0,0.275,0,0.021320346,0,0.0275,0,0.968930108,0.396443943,0.857973906,0.565023019,0.903111885,0.44338465,0.219317193
BBS,Upper Coastal Plain,840_46_39,Terrestrial,birds,Birds,96,49,22,1997,2019,1176,993,166,100,66,17,9.630841618,-5.687364202,0.844387755,0.085034014,0.056122449,0.014455782,0.084028325,0.019675379,4.270734771,0.345638251,0.145993716,0.222042861,0.657502407,3.449746217,1.965913595,-75.9331139,38.8211117,2877.666667,-0.468757366,0.00299722,14.61666667,-0.468757366,0.059007982,0.296258412,0,0.388888889,0,0.029625841,0,0.038888889,0,0.941842738,0.263744477,0.792868197,0.435058151,0.842135013,0.382076039,0.203726826
BBS,Ridge and Valley,840_46_4,Terrestrial,birds,Birds,92,44,22,1997,2019,946,794,120,60,60,32,6.422116719,-5.861819278,0.839323467,0.063424947,0.063424947,0.033826638,0.019640934,0.00502513,3.908542342,0.128677671,0.179439627,0.136039231,1.319028533,7.135409991,4.178173719,-78.6014791,39.5429312,2859.583333,-0.491597657,0.002936034,12.80833333,-0.491597657,0.065549772,0.455533597,1,0.493589744,1,0.04555336,1,0.049358974,1,0.972013282,0.453838109,0.883030196,0.634023379,0.914011421,0.515665831,0.233347237
BBS,Upper Coastal Plain,840_46_40,Terrestrial,birds,Birds,100,50,23,1997,2019,1225,1055,141,43,98,29,4.263897074,-13.16851238,0.86122449,0.035102041,0.08,0.023673469,0.039032899,0.015766809,2.475637193,0.200099502,1.637288067,0.405474477,4.037955925,5.061562385,5.741935484,-76.075195,38.7863193,2875.083333,-0.200470933,0.002970928,14.35833333,-0.200470933,0.059489263,0.284832016,0,0.314814815,0,0.028483202,0,0.031481481,0,0.939857271,0.253357382,0.795348259,0.4378147,0.83747435,0.417430597,0.203308686
BBS,Upper Coastal Plain,840_46_41,Terrestrial,birds,Birds,101,52,21,1997,2018,1326,1132,169,82,87,25,7.694799508,-8.750961496,0.853695324,0.061840121,0.06561086,0.018853695,0.045672102,0.010387525,4.39682234,0.216592474,0.156349528,0.645965143,0.242040193,4.679231162,2.67218543,-76.1997997,38.4607494,2875.583333,-0.038181227,0.003042861,14.40833333,-0.038181227,0.060728745,0.208024027,0,0.256944444,0,0.020802403,0,0.025694444,0,0.951229613,0.286755641,0.813649791,0.468657148,0.860342245,0.436749634,0.205922451
BBS,Upper Coastal Plain,840_46_42,Terrestrial,birds,Birds,124,78,23,1997,2019,3003,2538,363,239,124,102,30.08463212,-12.87788229,0.845154845,0.07958708,0.041292041,0.033966034,0.019983897,0.012300731,1.624610484,0.089430442,1.046402214,0.986619382,1.060593613,7.073916131,5.689361702,-76.2432656,38.3676908,2876.75,-0.132782465,0.002969207,14.525,-0.132782465,0.058806655,0.26729249,0,0.333333333,0,0.026729249,0,0.033333333,0,0.973455145,0.328520091,0.865542318,0.550906662,0.904913713,0.479455774,0.198668847
BBS,Upper Coastal Plain,840_46_43,Terrestrial,birds,Birds,119,77,23,1997,2019,2926,2410,345,154,191,171,14.97834004,-20.80187731,0.823650034,0.052631579,0.065276828,0.058441558,0.027247705,0.004960206,5.493260913,0.137992995,0.74157127,0.376850251,1.967814189,6.058080411,4.864244742,-76.2101023,38.5258637,2875.5,-0.107741869,0.002927027,14.4,-0.107741869,0.058449074,0.263339921,0,0.316666667,0,0.026333992,0,0.031666667,0,0.980949117,0.408518911,0.891002002,0.617877067,0.927386664,0.513579795,0.205120146
BBS,Upper Coastal Plain,840_46_44,Terrestrial,birds,Birds,97,52,23,1997,2019,1326,1067,222,123,99,37,11.58087653,-10.0117063,0.804675716,0.092760181,0.074660633,0.027903469,0.069835205,0.020902192,3.341046891,0.275835881,-0.049863314,0.226312956,-0.220329031,3.784101649,2.145833333,-75.7964256,38.5203297,2878.833333,-0.257011786,0.003024952,14.73333333,-0.257011786,0.059106335,0.294054677,0,0.333333333,0,0.029405468,0,0.033333333,0,0.941329752,0.250489541,0.788015684,0.421624534,0.839312796,0.352738011,0.199434846
BBS,Upper Coastal Plain,840_46_46,Terrestrial,birds,Birds,90,53,20,1997,2019,1378,1179,130,59,71,69,6.276545032,-8.625419748,0.855587808,0.042815675,0.051523948,0.050072569,0.064728221,0.025531945,2.535185649,0.245135767,0.916559279,0.385004477,2.380645766,3.930548551,3.186492709,-75.7898657,38.4485307,2878.875,-0.007406597,0.002930832,14.7375,-0.007406597,0.057251908,0.21244268,0,0.220512821,0,0.021244268,0,0.022051282,0,0.907382609,0.171936394,0.737844105,0.340720279,0.775217297,0.398019354,0.185841274
BBS,Upper Coastal Plain,840_46_47,Terrestrial,birds,Birds,120,59,23,1997,2019,1711,786,880,375,505,45,30.43099853,-48.94932064,0.459380479,0.219170076,0.295149036,0.026300409,0.136672489,0.098806611,1.383232228,0.251090859,0.750815415,2.798627898,0.268279829,2.704951286,1.827868852,-75.5797027,38.1651924,2881.166667,-0.209140704,0.002950194,14.96666667,-0.209140704,0.056792873,0.324357708,1,0.321428571,1,0.032435771,1,0.032142857,1,0.908394034,0.158399631,0.758481469,0.362712113,0.773602085,0.391606253,0.186014593
BBS,Upper Coastal Plain,840_46_48,Terrestrial,birds,Birds,107,59,22,1997,2018,1711,1379,192,108,84,139,11.59027444,-9.393455551,0.805961426,0.063120982,0.049094097,0.081239041,0.042357777,0.017990323,2.354475614,0.126205544,0.40728687,0.516259816,0.788918404,4.858849182,3.154723127,-75.2663372,38.2256736,2880.166667,-0.200276852,0.002936751,14.86666667,-0.200276852,0.056894619,0.283596838,0,0.272727273,0,0.028359684,0,0.027272727,0,0.96763301,0.347549812,0.852250094,0.539663215,0.895787891,0.472096822,0.209010979
BBS,Ridge and Valley,840_46_5,Terrestrial,birds,Birds,98,51,23,1997,2019,1275,1111,122,66,56,42,8.017826579,-5.978591225,0.871372549,0.051764706,0.043921569,0.032941176,0.016039337,0.003858303,4.157095839,0.114392333,-0.048075853,0.203598987,-0.236130121,7.895993716,4.225913621,-78.8123259,39.6151476,2854.833333,-0.361655127,0.002904431,12.33333333,-0.361655127,0.06722973,0.453804348,1,0.444444444,0,0.045380435,1,0.044444444,0,0.983447541,0.54715881,0.906966052,0.687519113,0.942701269,0.528042316,0.23067301
BBS,Allegheny Plateau,840_46_51,Terrestrial,birds,Birds,121,67,22,1997,2019,2211,1868,281,142,139,62,15.91988386,-15.33736636,0.844866576,0.064224333,0.062867481,0.02804161,0.029027801,0.004733607,6.132279863,0.18208879,-0.199071264,0.326318084,-0.610052812,5.869389507,6.382089552,-79.1632229,39.6733819,2824.958333,-0.310440793,0.003326008,9.345833333,-0.310440793,0.100534998,0.424415418,1,0.4375,1,0.042441542,1,0.04375,1,0.976910442,0.396210508,0.872560755,0.57889065,0.918071926,0.485568104,0.2075207
BBS,Allegheny Plateau,840_46_52,Terrestrial,birds,Birds,113,57,22,1997,2019,1596,1392,147,62,85,57,5.228675403,-9.696103291,0.872180451,0.038847118,0.053258145,0.035714286,0.026597401,0.00691149,3.848287754,0.140169346,0.267678768,0.423819403,0.631586865,6.131692952,4.230188679,-79.3101889,39.3377737,2821.291667,-0.14376746,0.003537091,8.979166667,-0.14376746,0.111136891,0.489806867,1,0.535714286,1,0.048980687,1,0.053571429,1,0.977050681,0.437605761,0.880397574,0.609738523,0.921879676,0.528887308,0.217755728
BBS,Allegheny Plateau,840_46_53,Terrestrial,birds,Birds,117,61,21,1997,2019,1830,972,819,477,342,38,43.7620615,-31.66850669,0.531147541,0.260655738,0.186885246,0.020765027,0.094053551,0.005863251,16.0411956,0.45028374,-0.006925578,0.072586958,-0.095410775,3.260711689,2.106753813,-78.9262269,39.7216828,2819.916667,-0.21096681,0.002896067,8.841666667,-0.21096681,0.092365693,0.544077678,1,0.610984848,1,0.054407768,1,0.061098485,1,0.972307315,0.375719351,0.866180248,0.569830866,0.907282525,0.474096934,0.210704652
