"source","STUDY_ID","newsite","REALM","TAXA","ORGANISMS","nyr_used","startyr","endyr","LONGITUDE","LATITUDE","citation_1","citation_2","citation_3","citation_4","citation_5","citation_6"
"BBS","Dissected Till Plains","840_34_67","Terrestrial","birds","Birds",23,1997,2019,-90.5307719,41.3410603,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Till Plains","840_34_70","Terrestrial","birds","Birds",23,1997,2019,-91.1273048,40.0572405,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Till Plains","840_34_71","Terrestrial","birds","Birds",23,1997,2019,-90.1357207,40.3045239,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Till Plains","840_34_74","Terrestrial","birds","Birds",21,1997,2019,-90.550608,39.2888385,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Till Plains","840_34_75","Terrestrial","birds","Birds",22,1997,2019,-89.8313118,39.3988002,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Till Plains","840_34_76","Terrestrial","birds","Birds",21,1997,2019,-88.0246848,39.1055838,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Till Plains","840_34_78","Terrestrial","birds","Birds",22,1997,2019,-89.7037028,38.320123,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Till Plains","840_34_79","Terrestrial","birds","Birds",23,1997,2019,-88.2081104,38.0393916,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Highland Rim","840_34_80","Terrestrial","birds","Birds",22,1997,2018,-89.274296,37.2026548,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Dissected Till Plains","840_34_9","Terrestrial","birds","Birds",20,1997,2019,-89.4568609,41.1849333,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Till Plains","840_35_10","Terrestrial","birds","Birds",23,1997,2019,-87.3633993,40.6790779,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Till Plains","840_35_11","Terrestrial","birds","Birds",23,1997,2019,-87.0361216,40.4076491,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Till Plains","840_35_115","Terrestrial","birds","Birds",22,1998,2019,-86.0560979,40.2178547,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Till Plains","840_35_12","Terrestrial","birds","Birds",21,1997,2019,-86.8139639,40.7078507,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Till Plains","840_35_13","Terrestrial","birds","Birds",23,1997,2019,-86.1842198,40.5842651,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Till Plains","840_35_14","Terrestrial","birds","Birds",23,1997,2019,-86.6959256,40.1495187,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Lexington Plain","840_35_21","Terrestrial","birds","Birds",22,1997,2019,-87.3743359,39.3319867,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Lexington Plain","840_35_22","Terrestrial","birds","Birds",21,1997,2019,-87.1438756,39.5330205,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Lexington Plain","840_35_26","Terrestrial","birds","Birds",20,1997,2019,-86.7031329,39.2638847,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Till Plains","840_35_28","Terrestrial","birds","Birds",20,1999,2019,-85.4688349,39.6847217,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Till Plains","840_35_29","Terrestrial","birds","Birds",20,1997,2019,-85.4421615,39.4677041,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Till Plains","840_35_306","Terrestrial","birds","Birds",21,1999,2019,-86.4502189,40.1985767,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Lexington Plain","840_35_313","Terrestrial","birds","Birds",21,1999,2019,-87.0543672,39.125475,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Highland Rim","840_35_314","Terrestrial","birds","Birds",21,1999,2019,-86.5484989,38.7671667,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Lexington Plain","840_35_315","Terrestrial","birds","Birds",21,1999,2019,-85.1623379,38.9509067,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Highland Rim","840_35_35","Terrestrial","birds","Birds",22,1997,2019,-86.7647789,38.7744667,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Highland Rim","840_35_37","Terrestrial","birds","Birds",21,1997,2019,-86.1929939,38.9190517,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Highland Rim","840_35_38","Terrestrial","birds","Birds",23,1997,2019,-85.9410399,38.6631267,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Highland Rim","840_35_39","Terrestrial","birds","Birds",20,1998,2019,-86.1463592,38.2672943,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Lexington Plain","840_35_41","Terrestrial","birds","Birds",21,1997,2019,-85.7471699,38.6347156,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Great Lakes Plain","840_35_5","Terrestrial","birds","Birds",23,1997,2019,-86.2808379,41.0254887,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Great Lakes Plain","840_35_9","Terrestrial","birds","Birds",22,1997,2019,-84.9394079,41.6024567,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Dissected Till Plains","840_36_1","Terrestrial","birds","Birds",23,1997,2019,-91.6797963,40.7698922,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Dissected Till Plains","840_36_11","Terrestrial","birds","Birds",20,1997,2019,-93.103781,41.4022592,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Black Prairie","840_36_123","Terrestrial","birds","Birds",21,1997,2019,-93.3469609,42.1663807,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Black Prairie","840_36_13","Terrestrial","birds","Birds",23,1997,2019,-94.1444549,41.6586017,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Black Prairie","840_36_14","Terrestrial","birds","Birds",22,1997,2019,-94.0861889,41.7176327,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Driftless Area","840_36_17","Terrestrial","birds","Birds",22,1997,2019,-90.6070319,42.0435847,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Dissected Till Plains","840_36_2","Terrestrial","birds","Birds",23,1997,2019,-92.8864804,40.6527332,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Dissected Till Plains","840_36_28","Terrestrial","birds","Birds",23,1997,2019,-96.3743819,42.4902437,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Dissected Till Plains","840_36_3","Terrestrial","birds","Birds",22,1997,2019,-93.1717427,40.8887105,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Black Prairie","840_36_32","Terrestrial","birds","Birds",22,1997,2019,-94.0095139,43.2388517,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Dissected Till Plains","840_36_33","Terrestrial","birds","Birds",21,1997,2019,-95.5844739,43.0405217,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Dissected Till Plains","840_36_6","Terrestrial","birds","Birds",23,1997,2019,-90.2964159,41.9751747,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Dissected Till Plains","840_36_9","Terrestrial","birds","Birds",20,1997,2019,-92.3572989,41.8190707,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","High Plains Border","840_38_10","Terrestrial","birds","Birds",20,1997,2019,-99.2722929,37.1645227,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","High Plains Border","840_38_11","Terrestrial","birds","Birds",20,1997,2019,-99.7413179,37.1334087,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Osage Plain/Cross Timbers","840_38_118","Terrestrial","birds","Birds",22,1997,2019,-97.3687519,38.9147327,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Osage Plain/Cross Timbers","840_38_13","Terrestrial","birds","Birds",20,1997,2018,-94.8714265,38.8545319,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Osage Plain/Cross Timbers","840_38_14","Terrestrial","birds","Birds",23,1997,2019,-95.9097289,38.9715017,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Osage Plain/Cross Timbers","840_38_15","Terrestrial","birds","Birds",23,1997,2019,-95.8576087,38.5354618,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Rolling Red Prairies","840_38_16","Terrestrial","birds","Birds",23,1997,2019,-96.9002609,38.9939527,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Rolling Red Prairies","840_38_17","Terrestrial","birds","Birds",23,1997,2019,-96.5605733,38.3623234,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Rolling Red Prairies","840_38_19","Terrestrial","birds","Birds",21,1997,2019,-97.1112208,39.0607981,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","High Plains Border","840_38_21","Terrestrial","birds","Birds",22,1997,2019,-98.0351929,38.5515107,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Dissected Till Plains","840_38_26","Terrestrial","birds","Birds",23,1997,2019,-95.5671042,39.0805438,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
"BBS","Dissected Till Plains","840_38_27","Terrestrial","birds","Birds",22,1997,2019,-95.5347369,39.251508,"Pardieck, K.L., Ziolkowski, D.J., Jr, Lutmerding, M., Aponte, V.I. & Hudson, M.A.R. (2020). North American breeding bird survey dataset 1966--2019: US Geological Survey data release.","","","","",""
